item_id,title,category,attributes,allergens,unit_price,store_format
N201463,Orchard hand soap 1 L pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 1}",none,13.48,express
N200058,Valley gala apple 6 pk pack of 1,Produce,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,5.82,supermarket
N200257,Orchard sourdough loaf 250 ml pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 4}",gluten;egg,1.47,supermarket
N200189,Meadow tortilla chips 1 kg pack of 6,Snacks,"{""brand"": ""Meadow"", ""size"": ""1 kg"", ""pack_qty"": 6}",nuts;milk,8.47,supermarket
N202017,Valley butter croissant 1 kg pack of 12,Bakery,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 12}",gluten;egg,6.85,supermarket
N202663,Bluebell shampoo daily 1 L pack of 4,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 4}",none,16.41,supermarket
N202459,Harvest garden peas 2 L pack of 6,Frozen,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 6}",gluten;fish,4.23,supermarket
N201592,Bluebell cheddar cheese 1 L pack of 12,Dairy,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 12}",milk,8.09,supermarket
N200139,Valley garden peas 1 kg pack of 1,Frozen,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 1}",gluten;fish,13.75,express
N201657,Valley seeded bagel 250 ml pack of 6,Bakery,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 6}",gluten;egg,18.34,express
N201122,Bluebell avocado ripe 500 g pack of 1,Produce,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 1}",none,21.87,express
N201160,Valley double cream 2 L pack of 6,Dairy,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 6}",milk,4.21,express
N202193,Orchard wholemeal bread 1 L pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 4}",gluten;egg,21.91,online
N200116,Bluebell sparkling water 750 g pack of 12,Beverages,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 12}",none,2.91,express
N200209,Northfield seeded bagel 500 g pack of 6,UNKNOWN_CAT,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",gluten;egg,1.83,express
N202082,Meadow gala apple 1 L pack of 4,Produce,"{""brand"": ""Meadow"", ""size"": ""1 L"", ""pack_qty"": 4}",none,4.82,supermarket
N201954,Meadow avocado ripe 2 L pack of 6,Produce,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 6}",none,23.78,supermarket
N200929,Orchard butter croissant 1 L pack of 12,Bakery,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 12}",gluten;egg,1.28,express
N200999,Bluebell body lotion 750 g pack of 2,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 2}",none,20.56,express
N201280,Valley cheddar cheese 6 pk pack of 6,Dairy,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 6}",milk,19.05,online
N202561,Orchard blueberry muffin 1 L pack of 1,Bakery,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 1}",gluten;egg,12.33,supermarket
N202009,Harvest wholemeal bread 1 kg pack of 4,Bakery,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 4}",gluten;egg,4.32,supermarket
N201554,Bluebell gala apple 500 g pack of 1,Produce,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 1}",none,19.56,supermarket
N201091,Bluebell mixed berries 750 g pack of 6,Frozen,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 6}",gluten;fish,15.21,online
N200077,Northfield rice cakes 500 g pack of 1,Snacks,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 1}",nuts;milk,1.66,supermarket
N201537,Bluebell wholemeal bread 1 kg pack of 12,Bakery,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 12}",gluten;egg,18.89,online
N201161,Orchard wholemeal bread 500 g pack of 1,Bakery,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 1}",gluten;egg,7.04,online
N202881,Meadow sourdough loaf 2 L pack of 4,Bakery,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 4}",gluten;egg,16.85,online
N201350,Bluebell paper towel 2 L pack of 12,Household,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 12}",none,6.52,supermarket
N202375,Northfield shampoo daily 1 L pack of 12,Personal Care,"{""brand"": ""Northfield"", ""size"": ""1 L"", ""pack_qty"": 12}",none,13.32,supermarket
N201725,Harvest rice cakes 1 kg pack of 12,Snacks,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 12}",nuts;milk,11.1,express
N201428,Meadow sparkling water 330 ml pack of 6,Beverages,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,5.55,express
N201653,Bluebell tortilla chips 6 pk pack of 12,Snacks,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 12}",nuts;milk,19.56,online
N202097,Meadow sourdough loaf 330 ml pack of 4,Bakery,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 4}",gluten;egg,21.12,supermarket
N202308,Orchard cola zero 2 L pack of 12,Beverages,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 12}",none,5.37,online
N202941,Valley tortilla chips 500 g pack of 4,Snacks,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 4}",nuts;milk,17.85,express
N202010,Orchard cherry tomato 1 kg pack of 1,UNKNOWN_CAT,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 1}",none,17.83,supermarket
N202493,Meadow tortilla chips 6 pk pack of 6,Snacks,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 6}",nuts;milk,3.37,express
N201033,Bluebell butter croissant 1 L pack of 2,Bakery,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 2}",gluten;egg,7.97,supermarket
N202583,Northfield toothpaste mint 1 kg pack of 6,Personal Care,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 6}",none,14.73,express
N202301,Bluebell rice cakes 6 pk pack of 1,Snacks,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 1}",nuts;milk,14.02,express
N202668,Northfield cold brew 2 L pack of 2,Beverages,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 2}",none,1.67,online
N201061,Bluebell tortilla chips 750 g pack of 12,Snacks,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 12}",nuts;milk,17.63,online
N202095,Valley toothpaste mint 2 L pack of 4,Personal Care,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 4}",none,21.68,express
N200141,Harvest dark chocolate 750 g pack of 2,Snacks,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 2}",nuts;milk,10.58,express
N201143,Bluebell toothpaste mint 1 L pack of 12,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 12}",none,6.09,online
N200490,Harvest cherry tomato 1 kg pack of 2,Produce,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 2}",none,14.71,supermarket
N202131,Northfield fish fingers 2 L pack of 4,Frozen,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 4}",gluten;fish,13.91,express
N202578,Valley baby spinach 750 g pack of 6,Produce,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 6}",none,12.77,supermarket
N200110,Orchard glass cleaner 500 g pack of 6,Household,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 6}",none,22.85,express
N201224,Northfield double cream 6 pk pack of 1,Dairy,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 1}",milk,21.87,online
N200162,Orchard gala apple 2 L pack of 2,Produce,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 2}",none,13.13,online
N201267,Orchard garden peas 330 ml pack of 12,Frozen,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 12}",gluten;fish,5.98,online
N202909,Orchard tortilla chips 1 kg pack of 2,Snacks,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 2}",nuts;milk,1.45,supermarket
N201168,Northfield whole milk 2 L pack of 1,Dairy,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 1}",milk,2.78,online
N200422,Harvest glass cleaner 500 g pack of 4,Household,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 4}",none,11.68,online
N201710,Bluebell paper towel 330 ml pack of 1,Household,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,9.32,express
N202922,Orchard gala apple 250 ml pack of 1,Produce,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,8.92,express
N200158,Harvest glass cleaner 6 pk pack of 1,Household,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,5.9,supermarket
N202267,Orchard garden peas 1 L pack of 1,Frozen,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 1}",gluten;fish,5.8,supermarket
N201514,Meadow gala apple 2 L pack of 4,Produce,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 4}",none,14.88,online
N202632,Bluebell whole milk 250 ml pack of 1,Dairy,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",milk,0.55,online
N200814,Bluebell paper towel 330 ml pack of 2,UNKNOWN_CAT,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 2}",none,10.58,supermarket
N200275,Northfield fish fingers 1 kg pack of 1,Frozen,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 1}",gluten;fish,11.78,online
N201055,Northfield body lotion 330 ml pack of 2,Personal Care,"{""brand"": ""Northfield"", ""size"": ""330 ml"", ""pack_qty"": 2}",none,10.4,online
N202495,Valley body lotion 250 ml pack of 12,Personal Care,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,6.87,online
N201332,Valley cold brew 1 kg pack of 1,Beverages,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 1}",none,14.07,supermarket
N202616,Bluebell cheddar cheese 1 kg pack of 1,Dairy,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 1}",milk,5.83,supermarket
N202123,Bluebell margherita pizza 2 L pack of 6,Frozen,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 6}",gluten;fish,3.57,online
N202089,Harvest sourdough loaf 250 ml pack of 6,Bakery,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 6}",gluten;egg,7.75,express
N202808,Meadow cheddar cheese 2 L pack of 4,Dairy,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 4}",milk,19.14,supermarket
N200826,Meadow avocado ripe 330 ml pack of 6,Produce,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,14.8,express
N200068,Meadow orange juice 2 L pack of 1,Beverages,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 1}",none,19.97,supermarket
N201649,Meadow seeded bagel 1 kg pack of 12,Bakery,"{""brand"": ""Meadow"", ""size"": ""1 kg"", ""pack_qty"": 12}",gluten;egg,5.67,express
N201321,Meadow butter croissant 500 g pack of 6,Bakery,"{""brand"": ""Meadow"", ""size"": ""500 g"", ""pack_qty"": 6}",gluten;egg,20.45,express
N202274,Harvest avocado ripe 2 L pack of 1,Produce,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 1}",none,6.52,supermarket
N201803,Northfield fish fingers 750 g pack of 1,Frozen,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 1}",gluten;fish,4.0,online
N201888,Orchard whole milk 1 L pack of 1,Dairy,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 1}",milk,17.28,express
N201407,Valley shampoo daily 1 L pack of 12,Personal Care,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 12}",none,11.85,supermarket
N202774,Valley bin liners 330 ml pack of 12,Household,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,9.94,supermarket
N200308,Valley oat drink 750 g pack of 2,Beverages,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 2}",none,6.16,express
N201190,Northfield paper towel 2 L pack of 1,Household,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 1}",none,9.94,express
N201503,Orchard toothpaste mint 330 ml pack of 4,Personal Care,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,21.3,supermarket
N200127,Harvest shampoo daily 2 L pack of 4,Personal Care,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 4}",none,14.83,online
N201618,Northfield gala apple 500 g pack of 2,Produce,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 2}",none,16.83,online
N202825,Bluebell blueberry muffin 500 g pack of 1,Bakery,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 1}",gluten;egg,13.96,online
N202911,Harvest hand soap 1 kg pack of 1,Personal Care,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 1}",none,3.2,online
N200057,Harvest seeded bagel 750 g pack of 2,Bakery,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 2}",gluten;egg,12.22,online
N200513,Harvest seeded bagel 330 ml pack of 2,Bakery,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 2}",gluten;egg,13.48,supermarket
N200539,Northfield margherita pizza 1 kg pack of 4,Frozen,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 4}",gluten;fish,10.93,online
N202461,Northfield rice cakes 500 g pack of 12,Snacks,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 12}",nuts;milk,13.88,express
N200649,Orchard butter croissant 750 g pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;egg,20.91,online
N200570,Bluebell cherry tomato 1 kg pack of 2,Produce,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 2}",none,8.31,supermarket
N200727,Orchard razor blades 250 ml pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,4.48,online
N200728,Orchard greek yogurt 6 pk pack of 2,Dairy,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 2}",milk,13.22,supermarket
N200802,Orchard cherry tomato 750 g pack of 1,Produce,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 1}",none,4.31,supermarket
N201595,Harvest mixed berries 2 L pack of 6,Frozen,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 6}",gluten;fish,22.83,online
N201310,Orchard bin liners 500 g pack of 4,Household,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 4}",none,21.94,supermarket
N202882,Meadow avocado ripe 2 L pack of 1,Produce,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 1}",none,12.13,express
N202609,Bluebell sourdough loaf 250 ml pack of 1,Bakery,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",gluten;egg,1.01,express
N201176,Meadow cheddar cheese 1 L pack of 12,Dairy,"{""brand"": ""Meadow"", ""size"": ""1 L"", ""pack_qty"": 12}",milk,7.9,express
N201194,Bluebell avocado ripe 1 kg pack of 6,Produce,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 6}",none,3.41,online
N202981,Valley rice cakes 1 L pack of 4,Snacks,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 4}",nuts;milk,5.85,online
N202185,Valley seeded bagel 1 L pack of 12,Bakery,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 12}",gluten;egg,19.75,online
N200147,Valley margherita pizza 1 kg pack of 6,Frozen,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 6}",gluten;fish,17.93,supermarket
N201099,Bluebell vanilla icecream 2 L pack of 4,Frozen,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 4}",gluten;fish,7.09,supermarket
N200163,Valley mixed berries 750 g pack of 2,Frozen,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 2}",gluten;fish,18.54,express
N201282,Harvest gala apple 750 g pack of 2,Produce,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 2}",none,12.99,online
N202327,Orchard body lotion 330 ml pack of 12,Personal Care,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,5.27,supermarket
N200818,Orchard gala apple 250 ml pack of 4,Produce,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 4}",none,3.32,online
N202205,Bluebell rice cakes 750 g pack of 4,Snacks,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 4}",nuts;milk,5.03,express
N201820,Valley cola zero 1 L pack of 1,Beverages,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 1}",none,23.37,supermarket
N200277,Harvest salted crisps 1 L pack of 12,Snacks,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 12}",nuts;milk,3.21,supermarket
N201669,Harvest rice cakes 1 L pack of 6,Snacks,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 6}",nuts;milk,11.31,express
N201299,Meadow fish fingers 1 L pack of 1,Frozen,"{""brand"": ""Meadow"", ""size"": ""1 L"", ""pack_qty"": 1}",gluten;fish,7.1,online
N200599,Northfield hand soap 250 ml pack of 4,Personal Care,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 4}",none,6.03,supermarket
N200416,Valley greek yogurt 250 ml pack of 4,Dairy,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 4}",milk,22.72,online
N202586,Valley baby spinach 500 g pack of 12,Produce,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 12}",none,18.97,supermarket
N201822,Bluebell glass cleaner 1 L pack of 2,Household,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 2}",none,11.32,express
N201372,Valley orange juice 1 L pack of 4,Beverages,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 4}",none,19.63,online
N201692,Northfield oat drink 750 g pack of 2,Beverages,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 2}",none,13.65,express
N200053,Orchard trail mix 1 L pack of 12,Snacks,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 12}",nuts;milk,18.02,supermarket
N201567,Meadow toothpaste mint 6 pk pack of 6,Personal Care,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 6}",none,3.78,online
N202328,Northfield double cream 6 pk pack of 1,Dairy,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 1}",milk,12.5,supermarket
N200971,Bluebell margherita pizza 2 L pack of 12,Frozen,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 12}",gluten;fish,20.09,supermarket
N202720,Meadow double cream 750 g pack of 6,Dairy,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 6}",milk,1.15,online
N202183,Northfield body lotion 6 pk pack of 1,Personal Care,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,17.03,supermarket
N201544,Northfield cheddar cheese 250 ml pack of 6,Dairy,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 6}",milk,8.77,supermarket
N201283,Orchard mixed berries 750 g pack of 2,Frozen,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 2}",gluten;fish,2.93,online
N201451,Valley mixed berries 2 L pack of 12,Frozen,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 12}",gluten;fish,14.12,supermarket
N201136,Meadow whole milk 2 L pack of 1,Dairy,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 1}",milk,12.05,online
N202840,Orchard double cream 750 g pack of 2,Dairy,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 2}",milk,18.96,supermarket
N200914,Orchard avocado ripe 330 ml pack of 6,Produce,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,22.18,online
N201113,Orchard blueberry muffin 1 L pack of 1,Bakery,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 1}",gluten;egg,3.55,express
N202846,Bluebell laundry pods 330 ml pack of 1,Household,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,23.45,express
N200955,Northfield garden peas 500 g pack of 6,Frozen,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",gluten;fish,16.26,express
N201201,Orchard sourdough loaf 2 L pack of 12,Bakery,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 12}",gluten;egg,4.89,online
N202822,Bluebell glass cleaner 330 ml pack of 1,Household,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,8.74,online
N202823,Harvest body lotion 500 g pack of 12,Personal Care,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 12}",none,8.56,express
N201295,Orchard razor blades 250 ml pack of 4,Personal Care,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 4}",none,2.53,express
N200886,Harvest dish soap 500 g pack of 12,Household,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 12}",none,18.36,supermarket
N202861,Northfield dark chocolate 6 pk pack of 12,Snacks,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 12}",nuts;milk,15.39,supermarket
N200101,Orchard trail mix 250 ml pack of 6,Snacks,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 6}",nuts;milk,18.43,express
N200960,Meadow greek yogurt 1 kg pack of 2,Dairy,"{""brand"": ""Meadow"", ""size"": ""1 kg"", ""pack_qty"": 2}",milk,14.21,online
N200226,Orchard baby spinach 2 L pack of 2,UNKNOWN_CAT,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 2}",none,2.24,online
N201859,Meadow fish fingers 500 g pack of 6,Frozen,"{""brand"": ""Meadow"", ""size"": ""500 g"", ""pack_qty"": 6}",gluten;fish,13.98,express
